country,name,capacity_mw,latitude,longitude,primary_fuel,commissioning_year,state,normalized_county,5years_generation_gwh
USA,RB Manufacturing LLC Belle Mead NJ,1.5,40.4836,-74.6501,Solar,2016,New Jersey,Somerset,
USA,RCWD PV Project,5.0,33.5226,-117.1815,Solar,2016,California,Riverside,
USA,RE Adams East  LLC,19.0,36.6175,-120.2908,Solar,2015,California,Fresno,
USA,RE Ajo 1 LLC,4.5,32.367,-112.8314,Solar,2011,Arizona,Pima,47.378
USA,RE Astoria,100.0,34.8442,-118.4585,Solar,2017,California,Los Angeles,
USA,RE Astoria 2,75.0,34.8366,-118.4802,Solar,2017,California,Los Angeles,
USA,RE Bagdad Solar I LLC,16.6,34.5858,-113.1772,Solar,2012,Arizona,Yavapai,172.822
USA,RE Barren Ridge 1,60.0,35.2047,-118.0687,Solar,2016,California,Kern,
USA,RE Bruceville 1,5.0,38.3475,-121.4128,Solar,2012,California,Sacramento,59.619
USA,RE Bruceville 2,5.0,38.3475,-121.4128,Solar,2012,California,Sacramento,60.714
USA,RE Bruceville 3,5.0,38.3475,-121.4128,Solar,2012,California,Sacramento,59.738
USA,RE Camelot LLC,45.0,35.0267,-118.1856,Solar,2015,California,Kern,
USA,RE Columbia Two  LLC,15.0,35.0267,-118.1856,Solar,2015,California,Kern,
USA,RE Dillard 1,3.0,38.4686,-121.1819,Solar,2012,California,Sacramento,35.998000000000005
USA,RE Dillard 2,3.0,38.4661,-121.1778,Solar,2012,California,Sacramento,35.589
USA,RE Dillard 3,3.0,38.4619,-121.1803,Solar,2012,California,Sacramento,35.301
USA,RE Garland,185.0,34.8253,-118.525,Solar,2016,California,Los Angeles,
USA,RE Garland A,20.0,34.8215,-118.4974,Solar,2016,California,Los Angeles,
USA,RE Kammerer 1,5.0,38.3651,-121.3811,Solar,2012,California,Sacramento,60.574999999999996
USA,RE Kammerer 2,5.0,38.3651,-121.3811,Solar,2012,California,Sacramento,60.589999999999996
USA,RE Kammerer 3,5.0,38.3651,-121.3811,Solar,2012,California,Sacramento,49.714
USA,RE Kansas Solar  LLC,20.0,36.2478,-119.8339,Solar,2015,California,Kings,
USA,RE Kansas South LLC,20.0,36.2261,-119.8342,Solar,2013,California,Kings,235.73899999999998
USA,RE Kent South  LLC,20.0,36.2261,-119.9053,Solar,2015,California,Kings,
USA,RE McKenzie 1,5.0,38.3026,-121.2958,Solar,2012,California,Sacramento,61.783
USA,RE McKenzie 2,5.0,38.3026,-121.2958,Solar,2012,California,Sacramento,61.56
USA,RE McKenzie 3,5.0,38.3026,-121.2958,Solar,2012,California,Sacramento,60.81099999999999
USA,RE McKenzie 4,5.0,38.3026,-121.2958,Solar,2012,California,Sacramento,61.249
USA,RE McKenzie 5,5.0,38.3026,-121.2958,Solar,2012,California,Sacramento,61.03
USA,RE McKenzie 6,5.0,38.3026,-121.2958,Solar,2012,California,Sacramento,61.916000000000004
USA,RE Mustang LLC,100.0,36.2217,-119.9031,Solar,2016,California,Kings,
USA,RE Old River One  LLC,20.0,35.2233,-119.0889,Solar,2015,California,Kern,
USA,RE Roserock,160.0,30.9602,-103.3067,Solar,2016,Texas,Pecos,
USA,RE Tranquillity,205.3,36.5814,-120.4045,Solar,2016,California,Fresno,
USA,RE Victor Phelan Solar One LLC,20.0,34.5123,-117.4775,Solar,2014,California,San Bernardino,198.22600000000003
USA,RED-Rochester  LLC,133.3,43.1989,-77.6319,Coal,1970,New York,Monroe,312.870005
USA,RGS-Rutland VNM SREC II Project (MA),2.6,42.4318,-71.9782,Solar,2015,Massachusetts,Worcester,
USA,RP Wind,3.4,40.4494,-83.8933,Wind,2014,Ohio,Logan,33.751999999999995
USA,RP-Orlando  LLC,5.1,28.4889,-81.1822,Solar,2012,Florida,Orange,47.07
USA,RPI Fuel Cell LLC,3.0,34.0286,-117.6014,Biomass,2013,California,San Bernardino,45.059
USA,RS Cogen,493.0,30.221,-93.2992,Gas,2003,Louisiana,Calcasieu,15206.188100000001
USA,RV CSU Power II LLC,3.0,40.5928,-105.1471,Solar,2011,Colorado,Larimer,22.441000000000003
USA,RV CSU Power LLC,1.9,40.5911,-105.1459,Solar,2010,Colorado,Larimer,17.270000000000003
USA,Raccoon Creek Energy Center,456.0,38.6996,-88.5392,Gas,2002,Illinois,Clay,13.262
USA,Raccoon Mountain,1713.6,35.0558,-85.3879,Hydro,1979,Tennessee,Hamilton,-2453.997
USA,Racine,47.4,38.9153,-81.9081,Hydro,1982,West Virginia,Mason,858.6289999999999
USA,Radford,1.0,37.0784,-80.5727,Hydro,1934,Virginia,Radford City,
USA,Radford Army Ammunition Plant,24.0,37.1804,-80.5428,Gas,1990,Virginia,Pulaski,136.88
USA,Radfords Run Wind Farm,278.0,40.0111,-89.0472,Wind,2018,Illinois,Macon,
USA,Radiance Solar 4,1.5,34.6656,-118.2881,Solar,2013,California,Los Angeles,15.28463
USA,Radiance Solar 5,1.5,34.6656,-118.2869,Solar,2013,California,Los Angeles,15.250350000000001
USA,Raeford Farm,5.0,34.9689,-79.2119,Solar,2013,North Carolina,Hoke,45.852000000000004
USA,Raft River Geothermal Power Plant,18.0,42.0994,-113.3825,Geothermal,2008,Idaho,Minidoka,350.51300000000003
USA,Rail Splitter Wind Farm,100.5,40.3692,-89.4022,Wind,2009,Illinois,Tazewell,1466.274
USA,Rail Trail,2.0,42.2431,-73.3638,Solar,2016,Massachusetts,Berkshire,
USA,Railroad Farm,5.0,34.82,-78.9708,Solar,2012,North Carolina,Robeson,45.254999999999995
USA,Railroad Farm 2,5.0,34.8079,-78.9505,Solar,2014,North Carolina,Robeson,
USA,Railroad Solar Center  LLC,4.5,43.99800000000001,-117.1012,Solar,2016,Oregon,Malheur,
USA,Rainbow (CT),8.0,41.9153,-72.6936,Hydro,1926,Connecticut,Hartford,123.48321
USA,Rainbow (MT),59.0,47.5344,-111.2045,Hydro,2013,Montana,Cascade,1723.4669999999999
USA,Rainbow Falls Auscble,2.6,44.5236,-73.4617,Hydro,1926,New York,Essex,0.0
USA,Ralls Wind Farm,10.0,33.6611,-101.39,Wind,2011,Texas,Crosby,126.75399999999999
USA,Ralph Green,74.0,38.7876,-94.2777,Gas,1981,Missouri,Cass,32.979
USA,Ralston,79.2,39.001,-120.7251,Hydro,1966,California,Placer,1382.597
USA,Ramona 1,2.0,33.0122,-116.875,Solar,2014,California,San Diego,17.525
USA,Ramona 2,5.0,33.0122,-116.875,Solar,2014,California,San Diego,42.818
USA,Ramona Solar Energy,4.3,33.0185,-116.8607,Solar,2017,California,San Diego,
USA,Rams Horn Solar Center LLC,5.0,35.64,-77.3161,Solar,2015,North Carolina,Pitt,
USA,Ranchland Solar  LLC,60.0,36.4726,-76.1541,Solar,2018,North Carolina,Currituck,
USA,Rancho Cucamonga Dist #1,1.8,34.1003,-117.5528,Solar,2015,California,San Bernardino,
USA,Rancho Penasquitos,4.6,32.937,-117.1137,Hydro,2007,California,San Diego,56.7539
USA,Rancho Seco Solar  LLC,10.8,38.3399,-121.1145,Solar,2016,California,Sacramento,
USA,Rand Whitney CHP Plant,14.6,41.4528,-72.1361,Gas,2005,Connecticut,New London,228.671999
USA,Randolph,3.8,42.1776,-71.0774,Solar,2017,Massachusetts,Norfolk,
USA,Randolph Eastern School Wind Turbine,1.0,40.2097,-84.8219,Wind,2010,Indiana,Randolph,4.468999999999999
USA,Rantoul,14.4,40.3122,-88.1594,Oil,2000,Illinois,Champaign,1.2189999999999999
USA,Rapidan Hydro Facility,6.8,44.0927,-94.1088,Hydro,1984,Minnesota,Nicollet,66.43
USA,Rapide Croche,2.4,44.3164,-88.3147,Hydro,1926,Wisconsin,Outagamie,86.027
USA,Rapids Energy Center,28.4,47.2348,-93.5372,Waste,1972,Minnesota,Itasca,591.101601
USA,Raritan ITS,2.0,40.5744,-74.6542,Solar,2010,New Jersey,Somerset,10.68732
USA,Raritan Solar,7.5,40.4642,-74.8579,Solar,2016,New Jersey,Hunterdon,
USA,Rariton OMP,5.4,40.5744,-74.6481,Gas,2010,New Jersey,Somerset,18.64669
USA,Ratcliffe,840.0,32.6547,-88.7622,Gas,2014,Mississippi,Kemper,
USA,Rathdrum,166.4,47.8043,-116.8673,Gas,1994,Idaho,Kootenai,211.39100000000002
USA,Rathdrum Power LLC,301.5,47.7858,-116.9203,Gas,2001,Idaho,Kootenai,7036.478000000001
USA,Rattlesnake Den,207.2,31.7432,-101.4934,Wind,2015,Texas,Glasscock,
USA,Ravenswood,2535.1,40.7592,-73.9461,Gas,1968,New York,Queens,20929.683999
USA,Rawhide,800.4,40.8609,-105.0212,Gas,1996,Colorado,Larimer,11079.394895000001
USA,Ray D Nixon,282.6,38.6335,-104.7058,Coal,1985,Colorado,El Paso,7024.229046
USA,Ray Olinger,427.7,33.0681,-96.4525,Gas,1977,Texas,Collin,11.82
USA,Rayne,8.2,30.2346,-92.2722,Oil,1969,Louisiana,Acadia,0.016
USA,ReEnergy Ashland,39.6,46.6334,-68.4361,Waste,1993,Maine,Aroostook,
USA,ReEnergy Black River,55.5,44.0365,-75.77199999999998,Waste,1989,New York,Jefferson,334.873996
USA,ReEnergy Fort Fairfield,37.5,46.7728,-67.8485,Waste,1987,Maine,Aroostook,1194.489
USA,ReEnergy Livermore Falls,39.6,44.4317,-70.1619,Waste,1992,Maine,Androscoggin,1357.926997
USA,ReEnergy Lyonsdale Biomass,21.1,43.618,-75.3054,Waste,1992,New York,Oneida,666.725
USA,ReEnergy Stratton LLC,45.7,45.1406,-70.4256,Waste,1989,Maine,Franklin,567.951002
USA,Record Hill Wind,50.6,44.6336,-70.6278,Wind,2012,Maine,Oxford,621.191
USA,Red Bluff,46.4,40.1501,-122.2124,Gas,2001,California,Tehama,89.423
USA,Red Bud,15.0,38.2165,-89.9992,Oil,1980,Illinois,Randolph,0.8929999999999999
USA,Red Cedar,22.5,41.9691,-91.6689,Gas,1997,Iowa,Linn,4.627999999999999
USA,Red Cloud,5.7,40.098,-98.519,Oil,1965,Nebraska,Webster,0.34400000000000003
USA,Red Gate Power Plant,224.4,26.4511,-98.1775,Gas,2017,Texas,Hidalgo,
USA,Red Hawk,1140.3,33.3346,-112.8406,Gas,2002,Arizona,Maricopa,21538.657000000003
USA,Red Hill Solar Center  LLC,5.0,36.4044,-78.1411,Solar,2015,North Carolina,Warren,
USA,Red Hills Generating Facility,513.7,33.3761,-89.2183,Coal,2001,Mississippi,Choctaw,10673.174871
USA,Red Hills Wind Project LLC,123.0,35.535,-99.3828,Wind,2009,Oklahoma,Beckham,2044.6019999999999
USA,Red Horse 2,81.0,32.2861,-110.0881,Solar,2015,Arizona,Cochise,
USA,Red Horse III,30.0,32.136,-110.0513,Solar,2016,Arizona,Cochise,
USA,Red Lion Energy Center,27.0,39.6101,-75.6297,Gas,2013,Delaware,New Castle,
USA,Red Mesa Wind LLC,102.4,35.2689,-107.3828,Wind,2011,New Mexico,Cibola,1080.495
USA,Red Mountain,5.9,33.3944,-117.1889,Hydro,1985,California,San Diego,115.795
USA,Red Oak Power LLC,821.1,40.4487,-74.3489,Gas,2002,New Jersey,Middlesex,26319.246000000003
USA,Red Oak Solar Farm  LLC,5.0,35.993,-77.9335,Solar,2017,North Carolina,Nash,
USA,Red Pine Wind Project,200.0,44.478,-96.1538,Wind,2018,Minnesota,Lincoln,
USA,Red Rock,40.0,32.551,-111.2892,Solar,2017,Arizona,Pima,
USA,Red Shield Envir Old Town Facility,28.5,44.9181,-68.6355,Waste,1977,Maine,Penobscot,49.507
USA,Red Toad 1425 A Powatan Road  LLC,2.0,35.6042,-78.3709,Solar,2016,North Carolina,Johnston,
USA,Red Wing,23.0,44.5692,-92.5169,Waste,1949,Minnesota,Goodhue,574.338
USA,Red Wing Solar,4.9,44.5351,-92.5161,Solar,2017,Minnesota,Goodhue,
USA,Redbed Plains Wind Farm,99.1,35.2908,-97.854,Wind,2017,Oklahoma,Grady,
USA,Redbridge,3.6,42.176,-72.4095,Hydro,1930,Massachusetts,Hampden,44.312
USA,Redbrook Community Solar 1,4.0,41.8291,-70.6148,Solar,2017,Massachusetts,Plymouth,
USA,Redbud Power Plant,1433.6,35.6856,-97.2264,Gas,2004,Oklahoma,Oklahoma,31431.953
USA,Redcrest Solar Farm,16.6,35.3219,-118.8128,Solar,2015,California,Kern,
USA,Redding Power,183.1,40.5073,-122.4233,Gas,1999,California,Shasta,1181.166
USA,Redlands Water & Power,1.4,39.0673,-108.5928,Hydro,1931,Colorado,Mesa,31.253
USA,Redmon Solar Farm LLC,2.0,35.7108,-80.6658,Solar,2015,North Carolina,Rowan,
USA,Redstone Arsenal,11.0,34.611,-86.6116,Solar,2018,Alabama,Madison,
USA,Redwood 4 Solar Farm,20.0,35.3142,-118.8119,Solar,2018,California,Kern,
USA,Redwood Falls,8.5,44.5431,-95.1178,Gas,1975,Minnesota,Redwood,6.52432
USA,Redwood Falls Wind,3.4,44.5028,-95.175,Wind,2005,Minnesota,Redwood,
USA,Reeves,154.0,35.171,-106.6019,Gas,1960,New Mexico,Bernalillo,86.81
USA,Reeves South,1.0,39.9267,-74.8136,Solar,2014,New Jersey,Burlington,7.248
USA,Reeves Station Rd East,5.5,39.9283,-74.8144,Solar,2012,New Jersey,Burlington,43.6
USA,Regional Waste Systems,13.3,43.6556,-70.3347,Waste,1988,Maine,Cumberland,429.52699999999993
USA,Regional Wastewater Control Facility,4.8,37.9369,-121.3294,Gas,2000,California,San Joaquin,52.87198
USA,Regulus Solar Project,60.0,35.3,-118.8519,Solar,2014,California,Kern,
USA,Rehoboth Solar,2.0,41.9017,-71.2425,Solar,2014,Massachusetts,Bristol,12.825
USA,Remington,705.5,38.5442,-77.7714,Gas,2000,Virginia,Fauquier,3110.552003
USA,Remington Solar Facility,20.0,38.5483,-77.7764,Solar,2017,Virginia,Fauquier,
USA,Remmel,9.0,34.4272,-92.8941,Hydro,1925,Arkansas,Hot Spring,171.79899999999998
USA,Renaissance Power Plant,782.0,43.1864,-84.8429,Gas,2002,Michigan,Montcalm,2042.694
USA,Renewable Energy Services of Ohio,2.4,41.3362,-82.602,Waste,2011,Ohio,Erie,66.76599999999999
USA,Rengstorf Solar CSG,5.0,44.2595,-94.2891,Solar,2017,Minnesota,Nicollet,
USA,Renick Run Pumping Station 03-04,2.8,39.9294,-83.012,Oil,2006,Ohio,Franklin,0.10093999999999999
USA,Rensselaer City Light Plant,21.8,40.9395,-87.1545,Gas,1986,Indiana,Jasper,34.645
USA,Rensselaer Cogen,88.2,42.6253,-73.75,Gas,1994,New York,Rensselaer,6.144
USA,Rentech Nitrogen Pasadena Cogeneration,15.4,29.7394,-95.1947,Cogeneration,2015,Texas,Harris,
USA,Reusens,12.5,37.4639,-79.1856,Hydro,1903,Virginia,Lynchburg City,2.5980000000000003
USA,Reventure Park,3.5,35.2944,-80.9989,Waste,2014,North Carolina,Gaston,
USA,Rex Brown,314.7,32.357,-90.213,Gas,1957,Mississippi,Hinds,597.443
USA,Reynolds,17.5,39.8069,-89.6417,Oil,1970,Illinois,Sangamon,0.604
USA,Rhinelander Mill,21.3,45.6394,-89.4205,Gas,1951,Wisconsin,Oneida,263.813616
USA,Rhode Island Hospital,10.4,41.8103,-71.41,Gas,1987,Rhode Island,Providence,106.882
USA,Rhode Island State Energy Center,596.0,41.8017,-71.5186,Gas,2002,Rhode Island,Providence,10557.063
USA,Rhodhiss,25.5,35.7742,-81.4378,Hydro,1925,North Carolina,Caldwell,350.016
USA,Rice University,6.9,29.721,-95.3954,Gas,1987,Texas,Harris,86.30076000000001
USA,Riceland Foods Cogeneration Plant,18.0,34.5136,-91.5331,Biomass,1997,Arkansas,Arkansas,161.67000000000002
USA,Richard B Russell,628.0,34.0256,-82.5953,Hydro,1993,South Carolina,Abbeville,1455.432
USA,Richard Burdette Geothermal,30.0,39.3908,-119.7546,Geothermal,2005,Nevada,Storey,743.8019999999999
USA,Richard M Flynn,164.0,40.8158,-73.064,Gas,1994,New York,Suffolk,5563.126017
USA,Richland,450.0,41.3052,-84.3346,Gas,1997,Ohio,Defiance,425.39
USA,Richland Center Renewable Energy LLC,1.8,43.3144,-90.3731,Biomass,2013,Wisconsin,Richland,41.815
USA,Richland County Landfill,8.9,34.103,-80.7905,Waste,2007,South Carolina,Kershaw,156.005
USA,Richland Solar Center,20.0,32.638000000000005,-83.3789,Solar,2016,Georgia,Twiggs,
USA,Richmond,82.8,39.8396,-84.9657,Gas,1992,Indiana,Wayne,19.718
USA,Richmond CSG,5.0,45.4586,-94.5138,Solar,2018,Minnesota,Stearns,
USA,Richmond Cogen,155.6,37.9418,-122.3909,Gas,1994,California,Contra Costa,4287.534995
USA,Richmond Energy,6.4,37.5058,-77.3739,Waste,2012,Virginia,Henrico,247.435
USA,Richmond Generating Station,131.6,39.9845,-75.0752,Oil,1973,New Jersey,Camden,31.547
USA,Ridge Crest Wind Partners,29.7,40.9459,-103.162,Wind,2002,Nebraska,Cheyenne,369.82099999999997
USA,Ridgeland Solar Project,10.0,32.465,-80.961,Solar,2017,South Carolina,Jasper,
USA,Ridgetop,46.8,35.074,-118.3153,Wind,1994,California,Kern,705.832
USA,Ridgetop Energy LLC,29.0,35.0697,-118.3167,Wind,1984,California,Kern,287.521
USA,Ridgeview,6.4,44.175,-87.8285,Waste,2004,Wisconsin,Manitowoc,166.724
USA,Ridgewind,25.3,44.0189,-96.0653,Wind,2011,Minnesota,Pipestone,435.61600000000004
USA,Ridgewood Providence Power,6.4,41.8069,-71.53,Waste,2005,Rhode Island,Providence,1.149
USA,Rifle Generating Station,84.0,39.5173,-107.7299,Gas,1987,Colorado,Garfield,33.830000000000005
USA,Riley Generating Station,10.0,42.8333,-86.0053,Gas,2006,Michigan,Ottawa,2.202
USA,Rincon Solar I,18.4,32.2929,-81.2844,Solar,2017,Georgia,Effingham,
USA,Rinehart,10.0,28.7706,-81.3533,Solar,2011,Florida,Seminole,5.394
USA,Ringer Hill Wind Farm  LLC,39.9,39.7447,-79.1881,Wind,2017,Pennsylvania,Somerset,
USA,Rio,10.8,41.4625,-74.7578,Hydro,1934,New York,Orange,94.834
USA,Rio Bravo,150.0,35.026,-106.644,Gas,2000,New Mexico,Bernalillo,308.381
USA,Rio Bravo Fresno,28.0,36.6889,-119.7232,Waste,1988,California,Fresno,933.063009
USA,Rio Bravo Hydro Project,14.0,35.43,-118.8222,Hydro,1989,California,Kern,73.594
USA,Rio Bravo Rocklin,27.9,38.8319,-121.3137,Waste,1989,California,Placer,894.204011
USA,Rio Bravo Solar 1 LLC,20.0,35.4161,-119.6825,Solar,2017,California,Kern,
USA,Rio Bravo Solar II LLC,20.0,35.4225,-119.6292,Solar,2017,California,Kern,
USA,Rio Communities Solar Energy Center,10.0,34.5826,-106.683,Solar,2016,New Mexico,Valencia,
USA,Rio Grande,372.5,31.8047,-106.5472,Gas,1979,New Mexico,Dona Ana,3968.4240000000004
USA,Rio Grande Solar,5.0,35.0074,-118.1645,Solar,2014,California,Kern,46.843
USA,Rio Grande Valley Sugar Growers,24.9,26.2697,-97.867,Waste,2000,Texas,Cameron,10.269
USA,Rio Hondo,1.9,34.0047,-118.0992,Hydro,1984,California,Los Angeles,4.256
USA,Rio Nogales Power Project,940.2,29.5931,-97.9732,Gas,2002,Texas,Guadalupe,14273.756000000001
USA,Rio Rancho High School,1.0,35.2644,-106.6678,Solar,2013,New Mexico,Sandoval,9.271
USA,Rio Rico Solar,6.0,31.5,-111.0081,Solar,2014,Arizona,Santa Cruz,
USA,Ripon Generation Station,121.0,37.7315,-121.116,Gas,2006,California,San Joaquin,229.26
USA,Rippey Wind Farm,50.0,42.0061,-94.2378,Wind,2012,Iowa,Greene,872.8310000000001
USA,Rising Paper,2.5,42.2286,-73.3445,Solar,2016,Massachusetts,Berkshire,
USA,Rising Tree Wind Farm,79.2,35.0775,-118.2183,Wind,2015,California,Kern,
USA,Rising Tree Wind Farm II,19.8,35.0889,-118.2064,Wind,2015,California,Kern,
USA,Rising Tree Wind Farm III,99.0,35.0606,-118.2433,Wind,2015,California,Kern,
USA,River Bend,1035.9,30.757,-91.3327,Nuclear,1986,Louisiana,West Feliciana,36744.983
USA,River Bend Solar  LLC,75.0,34.8315,-87.8422,Solar,2016,Alabama,Colbert,
USA,River Bend Solar  LLC,2.0,45.7038,-109.5652,Solar,2017,Montana,Stillwater,
USA,River Hills,128.0,41.5902,-93.6195,Gas,1966,Iowa,Polk,-0.9670000000000001
USA,River Mill,18.8,45.3,-122.35,Hydro,1925,Oregon,Clackamas,490.42199999999997
USA,River Mountains Solar,14.4,36.0316,-114.9294,Solar,2016,Nevada,Clark,
USA,River Road Gen Plant,248.0,45.6497,-122.7256,Gas,1998,Washington,Clark,7819.713
USA,River Road Solar  LLC,5.0,36.351,-76.842,Solar,2016,North Carolina,Hertford,
USA,River Rouge,368.9,42.2739,-83.1119,Coal,1958,Michigan,Wayne,8422.319068
USA,River Terminal Development Solar,2.7,40.7278,-74.1142,Solar,2010,New Jersey,Hudson,
USA,Riverbay,43.5,40.87,-73.8244,Gas,2011,New York,Bronx,
USA,Riverbend Landfill,4.8,45.1672,-123.2511,Waste,2010,Oregon,Yamhill,177.17700000000002
USA,Riverhead,1.5,40.8261,-73.2322,Solar,2011,New York,Suffolk,7.99793
USA,Riverside,106.0,41.54,-90.4481,Gas,1961,Illinois,Rock Island,1531.277006
USA,Riverside (MD),50.0,39.2369,-76.5133,Oil,1970,Maryland,Baltimore,82.123
USA,Riverside (MN),585.9,45.0203,-93.2753,Gas,2002,Minnesota,Anoka,9083.143959
USA,Riverside (OK),1121.7,35.9978,-95.9567,Gas,1980,Oklahoma,Tulsa,2011.0060220000003
USA,Riverside Energy Center,674.9,42.5831,-89.0358,Gas,2004,Wisconsin,Rock,7452.455
USA,Riverside Energy Resource Center,196.0,33.9636,-117.4528,Gas,2008,California,Riverside,313.91700000000003
USA,Riverside Generating LLC,1150.0,38.1917,-82.6046,Gas,2001,Kentucky,Lawrence,1880.6970000000001
USA,Riverside Holyoke,6.9,42.2006,-72.5944,Hydro,1923,Massachusetts,Hampden,168.877
USA,Riverside RWQCP Fuel Cell,1.4,33.9617,-117.4559,Biomass,2016,California,Riverside,
USA,Riverside Renewable Energy LLC,7.5,39.9031,-75.1258,Solar,2011,New Jersey,Camden,49.273999999999994
USA,Riverton,300.2,37.0726,-94.6987,Gas,2008,Kansas,Cherokee,1775.2690000000002
USA,Riverview Energy Center,47.0,38.0144,-121.7907,Gas,2003,California,Contra Costa,99.77
USA,Riverview Energy Systems,6.6,42.1661,-83.2129,Waste,1988,Michigan,Wayne,210.075
USA,Riverwood 100 Building,1.1,33.8775,-84.4603,Oil,1989,Georgia,Cobb,
USA,Riverwood International Macon Mill,73.4,32.7714,-83.6281,Waste,1990,Georgia,Bibb,1789.091477
USA,Riviera,1295.0,26.7653,-80.0525,Gas,2014,Florida,Palm Beach,
USA,Roadrunner I LLC,1.3,44.2906,-96.4333,Wind,2006,Minnesota,Lincoln,14.524000000000001
USA,Roadrunner Solar,20.2,31.7928,-106.6733,Solar,2011,New Mexico,Dona Ana,259.532
USA,Roanoke Rapids,100.0,36.4789,-77.6722,Hydro,1955,North Carolina,Halifax,1498.9970000000003
USA,Roaring Creek Water Power,2.0,40.8821,-121.9484,Hydro,1987,California,Shasta,18.958
USA,Robbins Lumber,3.2,44.3331,-69.2019,Oil,1984,Maine,Waldo,0.472
USA,Robbs Peak,25.5,38.8965,-120.3783,Hydro,1965,California,El Dorado,207.05599999999998
USA,Robert A Reid,194.8,37.6461,-87.5019,Gas,1971,Kentucky,Webster,-45.312999
USA,Robert D Willis,8.0,30.7975,-94.1756,Hydro,1990,Texas,Jasper,64.504
USA,Robert Moses Niagara,2429.1,43.1427,-79.0394,Hydro,1961,New York,Niagara,73095.532
USA,Robert Mueller Energy Center,6.1,30.305,-97.7077,Gas,2006,Texas,Travis,139.37900000000002
USA,Robert O Schulz Solar Farm,1.3,37.8583,-120.8917,Solar,2008,California,Stanislaus,14.436
USA,Robert P Mone Plant,594.0,40.9297,-84.7392,Gas,2002,Ohio,Van Wert,242.73799499999998
USA,Robert S Kerr,110.0,35.3445,-94.7755,Hydro,1971,Oklahoma,Sequoyah,2234.359
USA,Robeson County LFG to Energy,2.0,34.791,-78.9088,Waste,2013,North Carolina,Robeson,
USA,Robins,183.8,32.5792,-83.5822,Gas,1995,Georgia,Houston,42.097
USA,Rochelle Energy Center,4.8,41.9247,-88.9986,Waste,2012,Illinois,Ogle,57.378640000000004
USA,Rochester 2,8.5,43.1611,-77.615,Hydro,1960,New York,Monroe,142.673
USA,Rochester 26,3.0,43.1522,-77.6098,Hydro,1952,New York,Monroe,18.773999999999997
USA,Rochester 5,43.6,43.1803,-77.6278,Hydro,1921,New York,Monroe,529.5720000000001
USA,Rochester Hydro,2.6,44.213,-92.4802,Hydro,1984,Minnesota,Olmsted,64.186
USA,Rock Creek,126.0,39.9052,-121.3452,Hydro,1950,California,Butte,1633.1840000000002
USA,Rock Creek Dairy,3.2,42.5003,-114.615,Biomass,2012,Idaho,Twin Falls,57.146
USA,Rock Creek I,2.1,42.6325,-114.5388,Hydro,1983,Idaho,Twin Falls,50.214000000000006
USA,Rock Creek II,1.9,42.6207,-114.5315,Hydro,1990,Idaho,Twin Falls,34.819
USA,Rock Creek LP,3.0,38.7834,-120.7785,Hydro,1986,California,El Dorado,4.612
USA,Rock Creek Wind Project,300.0,40.4,-95.2,Wind,2017,Missouri,Atchison,
USA,Rock Falls Wind Farm LLC,154.5,36.9272,-97.4271,Wind,2018,Oklahoma,Kay,
USA,Rock Farm,5.0,34.9656,-79.6097,Solar,2013,North Carolina,Richmond,43.291999999999994
USA,Rock Hall,1.0,39.1444,-76.2316,Solar,2013,Maryland,Kent,9.197000000000001
USA,Rock Island,629.4,47.3461,-120.0917,Hydro,1966,Washington,Chelan,13504.778
USA,Rock Lake CT,25.0,45.8054,-92.9718,Oil,1978,Minnesota,Pine,1.217
USA,Rock Rapids,2.5,43.4294,-96.1692,Oil,1968,Iowa,Lyon,0.07898000000000001
USA,Rock River,168.9,42.5831,-89.0259,Gas,1970,Wisconsin,Rock,16.897000000000002
USA,Rock River I LLC,50.0,41.7172,-106.1077,Wind,2001,Wyoming,Albany,705.223
USA,Rock Solid,8.0,40.2297,-74.2258,Solar,2014,New Jersey,Monmouth,
USA,Rock-Tenn Mill,55.0,32.4541,-87.9759,Biomass,2006,Alabama,Marengo,950.77773
USA,RockGen Energy Center,561.0,42.9767,-89.0492,Gas,2001,Wisconsin,Jefferson,555.5409999999999
USA,Rockfish Solar LLC,10.3,38.5915,-76.8749,Solar,2015,Maryland,Charles,
USA,Rockford,2.9,43.0489,-92.9468,Oil,1980,Iowa,Floyd,0.0188
USA,Rockford Solar Farm,2.6,42.1753,-89.0883,Solar,2012,Illinois,Ogle,
USA,Rockingham County CT Station,977.5,36.3297,-79.8297,Gas,2000,North Carolina,Rockingham,3020.045999
USA,Rockingham Solar  LLC,5.0,34.9807,-79.6037,Solar,2015,North Carolina,Richmond,
USA,Rockland Solar,2.0,42.0892,-70.8978,Solar,2014,Massachusetts,Plymouth,12.293000000000001
USA,Rockland Wind Farm,79.2,42.6747,-112.9019,Wind,2012,Idaho,Power,1195.154
USA,Rockport,2600.0,37.9256,-87.0372,Coal,1987,Indiana,Spencer,67448.65598
USA,Rocksprings,149.3,29.7275,-100.7943,Wind,2017,Texas,Val Verde,
USA,Rockton,1.1,42.4511,-89.0756,Hydro,1929,Illinois,Winnebago,28.857
USA,Rockville 1 & 2,10.8,37.7036,-77.6639,Oil,1997,Virginia,Henrico,0.498
USA,Rockville Solar I LLC,2.8,39.7631,-86.3011,Solar,2014,Indiana,Marion,
USA,Rockville Solar II  LLC,2.7,39.7669,-86.3,Solar,2014,Indiana,Marion,
